,user,profile
1866,TMIL_Thueringen,Offizieller Twitter-Kanal des Thüringer Ministerium für Infrastruktur und Landwirtschaft. Hier twittert das Team der Pressestelle.
1867,thueringende,Offizieller Twitter-Kanal der Thüringer Staatskanzlei. Nachrichten und Informationen zum Freistaat Thüringen | https://t.co/ntjgD4ZP6v
1868,FinanzenTH,"Hier twittert das Team des Thüringer Finanzministeriums zu Steuern, Haushalt, Finanzen und eGovernment des Freistaats. 
https://t.co/Oir4bqCYaH"
1869,tmwwdg,Offizieller Twitterkanal des TMWWDG. Hier twittert das Team der Pressestelle. https://t.co/aEmyBMCwyw
1870,BildungTH,"Hier twittert das Team der Pressestelle des Thüringer Ministeriums für Bildung, Jugend und Sport – Datenschutz: https://t.co/8wegVtWKGp…"
1871,Markus_Soeder,"Offizieller Twitter-Kanal von Markus Söder,
Bayerischer Ministerpräsident und @csu-Vorsitzender"
1872,fwhfreising,Leiter der bay. Staatskanzlei und Staatsminister für Bundesangelegenheiten und Medien - Mitglied des Bayerischen Landtags für den Stimmkreis #Freising - #Bayern
1873,MelanieHuml,Bayerische Staatsministerin für Europaangelegenheiten und Internationales
1874,KS_MdL,"Kerstin Schreyer, Staatsministerin a.D., Stimmkreisabgeordnete für München Land-Süd"
1875,MichaelPiazolo,Staatsminister für Unterricht und Kultus / Stellv. Landesvorsitzender der Freien Wähler Bayern / Vorsitzender der Freien Wähler München
1876,HubertAiwanger,Politiker aus Leidenschaft. FREIE WÄHLER.
1877,klausholetschek,"Klaus Holetschek MdL (CSU), in Memmingen daheim, für Bayern Minister, im Allgäu verwurzelt.
#bayern #bayerngemeinsam
https://t.co/Hsx5xH96kN"
1878,gerlach_judith,"MdL, Bayerische Staatsministerin für Digitales"
1879,rolandweigert,"Staatssekretär im Bayerischen Staatsministerium für Wirtschaft, Landesentwicklung und Energie"
1880,csu_lt,Hier twittert die Pressestelle der CSU-Fraktion im Bayerischen Landtag.
1881,CSU,Hier twittert das CSU-OnlineTeam. Impressum: https://t.co/VJFsfiOaeJ Informationen zum Datenschutz: https://t.co/FOavB8KCvn
1882,fw_bayern,Hier twittert die Landespressestelle #FREIEWÄHLERBayern #FW / #AnpackenfürBayern / Impressum: https://t.co/290Klcv6fK
1883,Gruene_Bayern,"Fair & demokratisch diskutieren: https://t.co/t8Ohgc6qte…
https://t.co/g0AzNHQWXv & https://t.co/dS3Pe0xRBF"
1884,GrueneLandtagBY,Für die Fraktion von Bündnis 90/Die Grünen im @Landtag_Bayern twittert das Kommunikationsteam der Landtags-Grünen
1885,AfD_Bayern,Hier twittert der bayerische AfD-Landesverband | (@AfD_Bayern)| https://t.co/ang6dbmdzp | Jetzt auch im Landtag | https://t.co/uPacAhaqEs
1886,AfD_Bayern_LT,Hier twittert die bayerische AfD-Landtagsfraktion | (@AfD_Bayern_LT)| Folgt uns | Unterstützt uns | https://t.co/XeV31M4GuL… |
1887,BayernSPD,"#MachenStattSödern! Für ein bezahlbares Bayern. Für soziale Politik. Für Dich.
https://t.co/ODUEyhtUu7"
1888,BayernSPD_Lndtg,Hier zwitschert die Pressestelle der SPD-Fraktion im Bayerischen Landtag (#ltby)
1889,fdpbay,"News und Updates rund um die Politik der FDP Bayern und alles, was die Liberalen bewegt. Impressum: https://t.co/JnBLpGkS1r Datenschutz: https://t.co/u4OT9vhRFv"
1890,fdpltby,Voller Ideen für das Bayern von morgen! 🚀
1891,BauenBewegen,"Alle Neuigkeiten rund um #leben #bauen #bewegen

💪| Bauministerium
🚧🏗👷‍♂️👷‍♀️🏡🏘🏬🏙⛪🏟🏛🏫🏭🏰🌉

🚦| Verkehrsministerium
🚗🚲🚍🚆🚛⛵🚢✈🚡🛴🚜🏍🚅🚇🚊"
1892,BayStMI,"Herzlich willkommen beim Bayerischen Staatsministerium des Innern, für Sport und Integration. Netiquette, Datenschutz und Impressum: https://t.co/vNwmvmhLqo."
1893,KM_Bayern,"Willkommen auf unserem Account.💙
Hier twittert das Social-Media-Team.🙋‍♀️🙋

https://t.co/BIIQE446IP https://t.co/pnTIoXVpF6 https://t.co/sya1DXyDpS…"
1894,Finanzen_Bayern,Offizieller Twitter-Account des Bayerischen Staatsministeriums der Finanzen und für Heimat
1895,BayStMWi,"Servus, wir sind der Standort Bayern! 👋

💬  Sprecht mit uns über die Themen Energiewende, Wasserstoff, Hightech & Start-ups. 

Impressum&Datenschutz👇"
1896,STMUV_Bayern,Hier twittert das Bayerische #Staatsministerium für #Umwelt und #Verbraucherschutz. Das erste Umweltministerium in Deutschland und weltweit!
1897,StMGP_Bayern,"Bayerisches Staatsministerium für Gesundheit und Pflege – Offizieller Twitter Account.
Informationen zu Gesundheit und Pflege in Bayern und zur Corona-Pandemie."
1898,FranziskaGiffey,"Bürgermeisterin, Senatorin für Wirtschaft, Energie und Betriebe @SenWiEnBe & Vorsitzende der @SPDBerlin           📷 H.C. Plambeck"
1899,Bettina_Jarasch,"Fraktionsvorsitzende @gruenefraktionb | 💚 für #Menschen #Klimaschutz #Zusammenhalt #ökosozial
#ZeitFürGrün"
1900,klauslederer,"Weltbürger, Linker, Mitglied des Abgeordnetenhauses von Berlin, hier privat"
1901,dpwes,Mitglied @GrueneFraktionB @AGH_Berlin (er/ihn) #Kulturpolitik | Profilbild: @VillwockVincent
1902,IrisSpranger,Senatorin für Inneres und Sport | Sozialdemokratin aus Marzahn-Hellersdorf
1903,katjakipping,Sozialpolitikerin. hier privat https://t.co/2cElEoEwLm
1904,RamonaPop,Vorständin @vzbv
1905,ElkeBreitenbach,Abgeordnete der Linken im Berliner Abgeordnetenhaus
1906,Dirk_Behrendt,Senator a.D.
1907,RegineGuenther,Direktorin Stiftung Denkfabrik Klimaneutralität
1908,BoehningB,"Film, Kultur und Eisern."
1909,cjgaebler,"https://t.co/8Wmle0XFeE.Verkehrswesen,Fußball-Schiri/-Spieler,Vizepräs.Berliner Fußball, Chorsänger, SPD, Senator für Stadtentwicklung, Bauen und Wohnen in Berlin, hier privat"
1910,SteffenKrach,Präsident der @RegionHannover. ❤👨‍👩‍👦‍👦+👶. SPD. #H96.
1911,SawsanChebli,"Sozialdemokratin, Feministin, Mutter. Will die Welt gerechter machen. Positive Energie und gute Ideen sind willkommen, Hass& Drohungen werden angezeigt"
1912,Mac_Frank,Alter Verwalter und smarter Stadtgestalter. Mein Ding: Menschen - Prozesse - Strukturen. #Sozi #UTB #GemischteStadt
1913,Crickerts,Staatssekretär @SenWiEnBe a.D.| Wikimedian (@WikimediaDe) a.D.
1914,SabineSmentek,neugierig
1915,martinmatz,"Innenpolitischer Sprecher SPD, Abgeordnetenhaus von Berlin, Zehlendorf/Lichterfelde. Früher: BzStR, Diakonievorstand, StS. Stets: SPD, ev., lebenslang grünweiß"
1916,AndrejHolm,"Stadtsoziologe, Aktivist, parteilos aber parteiisch für die Interessen der Mieterinnen und Mieter. @AndrejHolm@berlin.social"
1917,wenkexin,"Berlinerin, Internationalistin, Stadtpolitikerin.
Staatssekretärin für Integration und Soziales in Berlin."
1918,IngmarStreese,"Abteilungsleiter Klimaschutz, Energie und Mobilität, MKUEM, Rheinland-Pfalz - privat"
1919,FischerSeverin,Staatssekretär für Energie und Betriebe bei der @SenWiEnBe - hier privat unterwegs
1920,amtrasnea,"Mitglied des Deutschen Bundestages @spdbt, Landesvorstand @spdberlin, Bevollmächtigte und Staatssekretärin a.D."
1921,Kam_Markus,"Überzeugter Volkswirt, Europäer, Pankower und Vater. Staatssekretär a.D. #Berlin, mag es wohltemperiert / views are my own"
1922,aziz_b,"Staatssekretär für Soziales in Berlin, Co-Vorsitzender der AG Migration und Vielfalt in der SPD"
1923,wettafrosch,#💚 privat hier #Berlinerin
1924,UelkerRadziwill,"Co-Vorsitzende Forum DL21-Die Linke in der SPD. 2001-2021 Sprecherin für Soziales der SPD-Fraktion #AGH, Staatssekretärin a.D. #Sozi #Berlinerin #MdA"
1925,armaghipour,Board @ndorgs & @deutschplus
1926,spdberlin,SPD-Landesverband Berlin - Informationen aus dem Kurt-Schumacher-Haus zur Berliner Landespolitik • Impressum: https://t.co/sYz6U50UAq
1927,spdfraktionbln,Hier twittert die SPD-Fraktion des Abgeordnetenhauses. Unsere Abgeordneten arbeiten mit vollem Einsatz im Parlament und vor Ort für Berlin.
1928,gruene_berlin,"Grüner Landesverband für Berlin.
Für ein grünes und gerechtes Berlin.
⬇️
https://t.co/iq3o3cFYze"
1929,GrueneFraktionB,"Berlin. Öko. Sozial. 🐻🌻💚 Mit 34 Abgeordneten machen wir Politik für 3,8 Millionen | Fraktion von BÜNDNIS 90/DIE GRÜNEN im Berliner Abgeordnetenhaus"
1930,dielinkeberlin,DIE LINKE. Landesverband Berlin | News und Wissenswertes aus der Landesgeschäftsstelle | Mitmachen: https://t.co/eEyTQE6KJR
1931,LinksfraktionB,"Lasst euch nichts erzählen, dass man nichts ändern kann! Wir freuen uns auf sachliche Debatten. 
Auch: https://t.co/VeocnCpdyK…"
1932,AfDBerlin,•Mitteilungen & Kommentare des #AfD Landesverbandes Berlin •Impressum: https://t.co/boeXTCnann •RT ≠ Zustimmung! • Fraktion: @AfDFraktionAGH
1933,cduberlin,Hier twittert die Pressestelle des CDU Landesverbandes #Berlin.
1934,CDUBerlin_AGH,Hier twittert die Pressestelle der CDU-Fraktion im #Abgeordnetenhaus von #Berlin. Impressum: https://t.co/DSFwg1Qo3u
1935,fdp_berlin,https://t.co/dlaygy91Y3
1936,FDPFraktionBLN,"Live aus dem Abgeordnetenhaus von Berlin: 12 Abgeordnete, 1000 Ideen für #Bildung🎓, #Wirtschaft🚀, #Digitalisierung📱. #AGH"
1937,SenBJF,"Hier twittert das Social Media Team der Senatsverwaltung für Bildung, Jugend und Familie."
1938,senfin,Hier twittert die Pressestelle der Senatsverwaltung für Finanzen
1939,Innensenatorin,"Hier postet das Social-Media-Team der #SenInnSport über Innenpolitik, Sicherheit und Sport in Berlin. | Instagram: seninnsportberlin | Netiquette: https://t.co/RlNpbG2EdI"
1940,SenWiEnBe,"Hier twittert die Senatsverwaltung für Wirtschaft, Energie und Betriebe Berlin."
1941,ManuelaSchwesig,"Ministerpräsidentin von Mecklenburg-Vorpommern, Landesvorsitzende der SPD MV und Familienmensch."
1942,BettinaMartin4,"Ministerin für Wissenschaft, Kultur, Bundes- und Europaangelegenheiten #MV | MdL südl. Vorpommern & Uckermark | hier privat unterwegs!"
1943,MathiasBrodkorb,"Studium der Philosophie und Gräzistik, Minister a.D., freier Publizist"
1944,Dahlemann,"Chef der Staatskanzlei M-V, MdL, Kommunalpolitiker und Sozi"
1945,ju_name,"Europäerin, Feministin, Sozialdemokratin. Bevollmächtigte des Landes Mecklenburg-Vorpommern beim Bund, twittert aber privat."
1946,FrStraetmanns,"Ostwestfale seit Geburt! Zur Zeit aktiv in MV, Läufer, Fußballer und Camper .Dies ist mein privater Account!"
1947,SPDMV,"Wir bringen unser Land seit 1990 #gemeinsaMVoran. Uns geht‘s um soziale Gerechtigkeit, starke Wirtschaft und intakte Natur. Bist du dabei? 🚀"
1948,SPDLandtagMV,Zur Landespolitik aus MV twittert die Pressestelle der SPD-Landtagsfraktion M-V. https://t.co/SPD9VXTZGr…
1949,DIE_LINKE_MV,DIE LINKE. Mecklenburg-Vorpommern - Wir sorgen für soziale Gerechtigkeit im Nordosten.
1950,AfD_MV,Wir sind der Landesverband Mecklenburg-Vorpommern der Alternative für Deutschland
1951,CDUMV,Hier twittert der CDU Landesverband Mecklenburg-Vorpommern mit 5.700 Mitgliedern 💪🏻🚀. #cdumv
1952,cdufraktionmv,Hier twittert die CDU-Fraktion im Landtag von Mecklenburg-Vorpommern.📱🎥🗣✍🏻
1953,GRUENE_MV,Hier twittern für euch BÜNDNIS 90/DIE GRÜNEN Mecklenburg-Vorpommern.
1954,GruenerLandtag,"Für ein starkes, demokratisches, soziales, weltoffenes & klimaneutrales MV: BÜNDNIS 90/DIE GRÜNEN MV im Landtag 🌻🌳🦌🐠🌈⚓️👩🏻‍🤝‍👨🏽🌎💚 #GrünimSchloss"
1955,FDP_MV,Die Stimme der Freiheit im Nordosten. Impressum und Datenschutz: https://t.co/OWPa3bQStt
1956,innen_mv,"Account des Ministeriums für Inneres, Bau und Digitalisierung M-V; keine Presseanfragen; Datenschutz: https://t.co/Yd2VFDpRMT; Richtlinie: https://t.co/JmfZJcj50q"
1957,sozial_mv,"Offizieller Account des Ministeriums für Soziales, Gesundheit und Sport Mecklenburg-Vorpommern. Impressum: https://t.co/5Cl1cIhujt"
1958,Wissing,"Bundesminister für Digitales und Verkehr, Vorsitzender der FDP Rheinland-Pfalz Impressum: https://t.co/pNKasLMS7j"
1959,ulrikehoefken,Hier twittert die rheinland-pfälzische Umweltminsterin Ulrike Höfken sowie ihr Presseteam. Tweets der Mitarbeiter/innen enden mit dem Kürzel (ma).
1960,Doris_Ahnen,Staatsministerin und Landtagsabgeordnete
1961,katharina_binz,"Ministerin für Familie, Frauen, Kultur, Integration des Landes Rheinland-Pfalz | she / her  | 💚"
1962,Schmitt_FDP,"Staatsministerin für Wirtschaft, Verkehr, Landwirtschaft und Weinbau
Stv. Vorsitzende der FDP Rheinland-Pfalz 
Impressum: https://t.co/zx2SIaecj0"
1963,Alex_Schweitzer,Sozialdemokrat. Pfälzer. Minister für #Arbeit #Soziales #Transformation und #Digitalisierung. Für die #Südpfalz im Landtag #RLP. 1.FC Kaiserslautern und 🌱
1964,clemenshoch,"Minister für Wissenschaft und Gesundheit Rheinland-Pfalz - hier mit politischer Meinung, aber privat"
1965,HeikeRaab,"Bevollmächtigte #RLP Medienpolitikerin, Koordiniererin der Rundfunkkommission, Vors. Medienkommission SPD, Europapolitik @EU_CoR Mitglied"
1966,StS_Griese,"Hier twittert Dr. Thomas Griese, Staatssekretär a.D., Mitglied im StädteRegionstag Aachen. @StS_Griese"
1967,pfernis,Liberaler im Kopf und im Herzen. Fraktionsvorsitzender der Freien Demokraten im Landtag Rheinland-Pfalz. Twittere hier meine persönliche Meinung.
1968,spdrlp,"Mit Malu Dreyer gemeinsam für ein starkes, gerechtes, sozialdemokratisches Rheinland-Pfalz! Mehr dazu auf https://t.co/1A0ND0CrS4! 🤝❤️"
1969,SPDFraktionRLP,"Die SPD-Fraktion im Landtag Rheinland-Pfalz. 
Impressum: https://t.co/zcEcj1JU9n"
1970,gruene_rlp,Hier twittert BÜNDNIS 90/DIE GRÜNEN Rheinland-Pfalz
1971,GrueneLtRLP,Hier twittert das Team von BÜNDNIS 90/DIE GRÜNEN im Landtag Rheinland-Pfalz.
1972,fdprlp,Liberale Tweets für Rheinland-Pfalz. Impressum: https://t.co/WrkfkuDUxI…. Datenschutzerklärung: https://t.co/25RR1nMXFB….
1973,FDPFraktionRLP,Freie Demokraten (FDP) im Landtag RLP (#ltrlp) | Impressum: https://t.co/8NwORp0fzm | Datenschutz: https://t.co/5VGJ0TTdsZ…
1974,RLP_AfD,Es zwitschert der Landesverband der AfD Rheinland-Pfalz + https://t.co/pbIuKuig0g… + https://t.co/NlBQE9VTc4… + https://t.co/7O1Dgd2JFf
1975,AfD_RLP,Der Landesverband der Alternative für Deutschland in Rheinland-Pfalz
1976,AfDFraktionRLP,Wir sind Deine Stimme im Landtag!
1977,cdurlp,"CDU-Landesverband Rheinland-Pfalz. #starkimteam
Impressum: https://t.co/Xh2MqEUExQ"
1978,CDUFraktionRLP,CDU-Landtagsfraktion Rheinland-Pfalz. Impressum: https://t.co/XOY9OtzOOB
1979,FREIEWAEHLERRLP,ZUKUNFT für Rheinland-Pfalz ist wählbar: FREIE WÄHLER treten an zur Landtagswahl 2011
1980,fw_rlp,Landesvereinigung FREIE WÄHLER Rheinland-Pfalz
1981,rlpNews,Online-Redaktion der Staatskanzlei #RLP & Malu #Dreyer. Impressum https://t.co/rmjF53enwy Datensch. https://t.co/8hHsPYlJqG Netiquette https://t.co/CjM2lkNPQe
1982,innen_rlp,Ministerium des Innern und für Sport Rheinland-Pfalz & Innenminister Michael #Ebling // Impressum: https://t.co/vDdA91NtB3
1983,MWGRLP,Ministerium für Wissenschaft und Gesundheit RLP | Datenschutz: https://t.co/FoQC4POyEG | Impressum: https://t.co/qBN6Jj7QFd | Netiquette: https://t.co/jIJXR0L7vc
1984,FM_RLP,"⌨ Pressestelle des Finanzministeriums #RLP
Impressum: https://t.co/wzybQrwsJj Datenschutz: https://t.co/KNpILUnS4W Netiquette: https://t.co/9IbqbNqW6e"
1985,Bildung_RLP,Hier twittert die Pressestelle des Ministeriums für Bildung Rheinland-Pfalz. Impressum: https://t.co/DoNEbOFgOf Netiquette: https://t.co/JAXbkuxOlP Datenschutz: https://t.co/8cDxD031RO
1986,MWVLW_RLP,"Hier twittert das Team des MWVLW Rheinland-Pfalz. Impressum: https://t.co/zyzM83zNsw, Datenschutz: https://t.co/wTGaBPFTK4"
1987,JM_RLP,Aktuelles  und Pressemitteilungen direkt aus dem Ministerium der Justiz Rheinland-Pfalz  Impressum: https://t.co/Kb1dIAWCHH Datenschutz: https://t.co/VeLc5nrTXN
1988,UmweltRLP,"Ministerium für Klimaschutz, Umwelt, Energie und Mobilität / Umwelt-Informationen aus RLP / https://t.co/xDjNMfsqcN / https://t.co/MwK7GtfIux"
1989,Vielfalt_RLP,"Ministerium für Familie, Frauen, Kultur und Integration in #RLP.
Datenschutz & Netiquette: https://t.co/hHgqs11rcg…"
1990,HendrikWuest,"hier twittern Hendrik Wüst, Ministerpräsident des Landes Nordrhein-Westfalen + Landesvorsitzender der CDU NRW, und sein Team."
1991,JoachimStamp,"Staatsminister a.D., hier privat"
1992,hreul,"Minister des Innern in NRW. Aus dem Bergischen Land, von 2004 - 2017 im Europäischen Parlament."
1993,a_pinkwart,Professor für Innovationsmanagement und Entrepreneurship; Staatsminister a.D.
1994,KalleLaumann,Karl-Josef Laumann. Zukünftiger Bundeskanzler der Bundesrepublik Deutschland. (Satire)
1995,inascharrenbach,"Ministerin für Heimat, Kommunales, Bau und Digitalisierung NRW | Landesvorsitzende FU NRW | Stellv. Landesvorsitzende der CDU NRW | Präsidium CDU Deutschland"
1996,SHolthoff,Minister für Bundes- und Europaangelegenheiten sowie Internationales des Landes NRW
1997,ch_dammermann,Liberaler Westfale. Staatssekretär a.D.
1998,DirkGuennewig,hier twittert der Staatssekretär im Ministerium der Finanzen  Nordrhein-Westfalen #Düsseldorf. CV: https://t.co/GKaaxYKJnd Foto: B. Engel-Albustin
1999,markspeich,believing in the future of the West (private posts only)
2000,FDPFraktionNRW,"12 Abgeordnete - ein Team: Freie Demokraten im Landtag NRW

Datenschutz: https://t.co/PAhX86tT8V…
Impressum: https://t.co/ESJgoRJLLY"
2001,fdp_nrw,Vorsitzender: @henninghoene • Generalsekretär: @moritzkoerner • Impressum: https://t.co/SmHKalzKkb • Datenschutz: https://t.co/dLR4QmahFe
2002,CDUNRW_de,Die große Volkspartei der Mitte in #NRW. Vorsitzender & Ministerpräsident: @HendrikWuest. Generalsekretär: @PaulZiemiak.
2003,CDUNRW_Fraktion,"76 Abgeordnete vertreten die Themen und Anliegen der CDU im #ltnrw. FV: Thorsten Schick
Hier twittert das Kommunikationsteam der CDU-Landtagsfraktion NRW."
2004,IM_NRW,Team Presse und Öffentlichkeitsarbeit des Ministeriums des Innern des Landes Nordrhein-Westfalen. Netiquette & Impressum: https://t.co/hbCx8z3c2Z
2005,MAGS_NRW,"Hier twittert das Team der Pressestelle des Ministeriums für Arbeit, Gesundheit und Soziales des Landes Nordrhein-Westfalen"
2006,NRW_in_Berlin,Hier twittern Mitarbeiterinnen & Mitarbeiter der Vertretung des Landes Nordrhein-Westfalen beim Bund. Impressum: https://t.co/TZMSxZoQfj
2007,VerkehrNRW,"Twitter-Account des Ministeriums für Umwelt, Naturschutz und Verkehr des Landes Nordrhein-Westfalen (MUNV NRW) zum Thema #Mobilität. Folgen Sie auch @UmweltNRW!"
2008,JM_NRW,Hier twittert das Presseteam des Ministeriums der Justiz des Landes NRW. Netiquette & Impressum: https://t.co/jX6JXCcEha…
2009,BildungslandNRW,Hier twittert das Presseteam des Ministeriums für Schule und Bildung des Landes Nordrhein-Westfalen.
2010,ChancenNRW,"Hier twittert das Presseteam des Ministeriums für Kinder, Jugend, Familie, Gleichstellung, Flucht und Integration"
2011,UmweltNRW,"Twitter-Account des Ministeriums für #Umwelt, #Naturschutz und #Verkehr des Landes NRW (MUNV).
Impressum: https://t.co/vNrPDzOtOA"
2012,Finanzmin_NRW,Ministerium der Finanzen des Landes Nordrhein-Westfalen / Minister der Finanzen @MOptendrenk / Staatssekretär @DirkGuennewig
2013,MKW_NRW,Hier twittert das Referat Presse und Kommunikation des Ministeriums für Kultur und Wissenschaft (MKW) NRW. Impressum: https://t.co/xgOabEtxFo
2014,WirtschaftNRW,"Hier twittert das Presseteam des Ministeriums für Wirtschaft, Industrie, Klimaschutz und Energie des Landes Nordrhein-Westfalen. https://t.co/bqIepNcH16"
2015,MBEI_NRW,"Hier twittert das Presseteam des Ministers für Bundes- und Europaangelegenheiten, Internationales sowie Medien und Chef der Staatskanzlei"
2016,landnrw,Hier twittern Mitarbeiterinnen & Mitarbeiter des Landespresse- und Informationsamts der Staatskanzlei Nordrhein-Westfalen.
2017,ENGAGIERTinNRW,Hier twittert die Landesregierung NRW zum Thema bürgerschaftliches Engagement.
2018,AndreasBovensc1,"Bremer Bürgermeister, Kultursenator und Präsident des Senats, Sozialdemokrat, hier selbstgestrickt unterwegs"
2019,bogedan,Geschäftsführerin Hans-Böckler-Stiftung - Mibestimmung - Forschung - Stipendien
2020,AnjaStahmann,"Die Größte Sehenswürdigkeit, die es gibt, ist die Welt - sieh sie dir an. Kurt Tucholsky,"
2021,KristinaVogt_HB,"Senatorin für Wirtschaft, Arbeit und Europa. Hier twittere ich privat."
2022,HenningLuehr,"CIO u. ‚aufgeklärter Bürokrat’, #IT-Planungsrat, #Digitalisierung ist mehr als die Elektronifizierung der Bürokratie: Qualifica Digitalis und Mut zur Gestaltung"
